GEOID,x_coor,y_coor,y,ols_residual,mgwr_yhat,mgwr_residual,localR2,beta_Intercept,beta_black,beta_fb,beta_rural,beta_income,beta_lnpop,beta_poverty,se_Intercept,se_black,se_fb,se_rural,se_income,se_lnpop,se_poverty,t_Intercept,t_black,t_fb,t_rural,t_income,t_lnpop,t_poverty,p_Intercept,p_black,p_fb,p_rural,p_income,p_lnpop,p_poverty,sumW_Intercept,sumW_black,sumW_fb,sumW_rural,sumW_income,sumW_lnpop,sumW_poverty
13021.0,1142097.08415623,1155738.49836109,0.7885423367160557,0.10161017311219889,0.5341149259023762,0.2544274108136795,0.8718559250378407,-0.08135121442767981,0.06323221856939036,0.02303018755194704,0.013275694397770967,0.9410192069350686,0.03955661643886096,0.09676127933311013,0.04488749645493123,0.09170150833513518,0.03883589401434835,0.04621269129740861,0.09365242330141854,0.05785693404516842,0.06343076359425089,-1.812335747202109,0.6895439313637015,0.5930129365230599,0.28727377750698985,10.047996343953814,0.6836970726443858,1.5254629433765825,0.071832889147623,0.4914925029323074,0.5540203570240382,0.7742791156624429,1.123428032895447e-18,0.4951679236459634,0.12914289301547102,75.7191428357205,16.11495588435008,75.7191428357205,63.24903654316224,21.307442550235024,75.7191428357205,75.7191428357205
13023.0,1181750.72342352,1119109.44927295,-0.2552840119699706,-0.0772230207521506,-0.23922847880781975,-0.01605553316215083,0.7727234921870657,-0.07816806178579903,0.03884604131942541,0.01353656800357977,-0.0022105904352688714,0.7783233683109608,0.05029669121516797,0.09046802979973192,0.04275470574936433,0.096434695463355,0.03853932380399397,0.04330874325408735,0.10582329682339339,0.056488243385514,0.061687513933605415,-1.8282914223298383,0.40282225326450927,0.35124041284234797,-0.0510425902294046,7.354934042641771,0.8903921984599399,1.4665533433087143,0.0693917850546772,0.6876235060273939,0.7258759221617443,0.959356054929837,9.750086019895156e-12,0.3746091153444382,0.14448510467581935,87.9347933612576,14.937164940906762,87.9347933612576,73.18734049783313,20.797890673300735,87.9347933612576,87.9347933612576
13025.0,1326652.85562827,1000388.60725178,-1.0412377786389198,0.11180828143459975,-1.146434498992758,0.1051967203538382,0.7799790492296449,-0.07135225651681329,0.2958329712442914,-0.0014964272208063964,-0.014130640911595351,0.6908943854810246,0.06823257299791605,0.08918747345812697,0.041933801120563725,0.11999976869769079,0.040039962191811246,0.042654240563096524,0.09131254456519873,0.05545680703288344,0.06068816526104455,-1.7015451642856956,2.4652795122427955,-0.03737334250311649,-0.33128337827730214,7.566259255733631,1.230373269731471,1.4696024022887375,0.09080763523922208,0.01476039999713506,0.9702345055828132,0.7408694190000626,2.978453306942713e-12,0.22038601817251524,0.14365786192840976,83.12946429679626,18.26938968467242,83.12946429679626,71.98359398225787,27.572514296675806,83.12946429679626,83.12946429679626
13027.0,1181463.91976362,940198.613583626,-0.3010559293582726,0.5988711577162817,-0.5213984952562118,0.22034256589793927,0.670980182751787,-0.061776649756515756,0.07415027909950599,0.0022797808831894794,-0.02096779572584103,0.5838078283930224,0.05657117651277384,0.08617028619788684,0.04310293810683014,0.09149495626584825,0.04062692913927382,0.0430627588707997,0.10414539319295234,0.055968502428039205,0.061573312432288654,-1.433235238010992,0.8104302370947588,0.05611501857238893,-0.4869125034174023,5.605699978600009,1.0107680938132928,1.39947459043473,0.15376642812050292,0.41891193534068627,0.95532107812046,0.6269951272813332,9.033500101684206e-08,0.3136728295698141,0.16363095801096766,79.8392795115191,17.28269984362264,79.8392795115191,72.09935850422168,23.2310557572551,79.8392795115191,79.8392795115191
13029.0,1363486.92305961,1097887.57698571,1.640013647598845,0.0006568483061100139,1.226270575945541,0.41374307165330393,0.8197176773749902,-0.07845110821973975,0.31234790795120654,0.0005034601456575345,-0.0041263539034382376,0.7876272548509515,0.07196984635604589,0.0911485825391296,0.04187865214998484,0.11110708434648989,0.03999926056405996,0.043440238676816754,0.08858249896013158,0.05580550079044652,0.06068500167493751,-1.8732959202883073,2.8112330531250618,0.012586736318568405,-0.09498920883324695,8.891454453158289,1.2896550579538313,1.5019952216096475,0.06287455993984217,0.00556056278353638,0.989973381619087,0.9244437605594856,1.3047053068795013e-15,0.19905502499115307,0.13509427287486198,78.9996627400645,18.261917639805375,78.9996627400645,63.39768101465856,24.93886048927731,78.9996627400645,78.9996627400645
13031.0,1329129.21043575,1135888.03727817,0.6221007145390922,0.07264246536342844,0.43246093575900024,0.18963977878009197,0.8250707545201695,-0.08156728944547612,0.2452474169353989,0.0035265952652236247,0.002086186719668962,0.8107755762414781,0.06951759714021317,0.09224503337242225,0.04197803732221522,0.09504997777472143,0.03975058819701913,0.043502222346788806,0.08813929566333577,0.05609617585074562,0.06085804214373735,-1.9430944048046248,2.580194363818384,0.08871806494395679,0.04795586540472357,9.198797995146052,1.2392573305741512,1.5157410610507918,0.0537822573216021,0.010784817994707442,0.9294183278476174,0.9618119806153947,2.0451834275578728e-16,0.21708788838288337,0.13158292045378153,80.58210159297562,17.52916838519213,80.58210159297562,64.15919921416048,23.926840015080842,80.58210159297562,80.58210159297562
13033.0,1294390.81544066,1205632.93069317,-0.6853804563372193,-0.2269710784404338,-0.3950597136621927,-0.2903207426750266,0.8505208740119337,-0.08888715924216026,0.1293918272555872,0.009814556975662008,0.024569329570456457,0.9282955447483133,0.06437957533656322,0.09742097099603975,0.04337478537343595,0.08388602838106453,0.041065092888471544,0.044825520793454886,0.08717384020387665,0.057698417340070814,0.06212901176830111,-2.0492818229965812,1.5424717292348846,0.2389999945286209,0.548110298230911,10.648785720317868,1.1157944759058829,1.5680431447928642,0.04208834539302696,0.12495947687348975,0.8114153152099003,0.5843897270873966,2.672266423215547e-20,0.26620424374247925,0.11887162814591934,70.55083368561237,15.632364628146778,70.55083368561237,59.68092944441904,21.426770043034033,70.55083368561237,70.55083368561237
13035.0,1111353.10597663,1205935.3891497,-0.5827724839845276,-0.42438204345134944,-0.27406180337594244,-0.3087106806085852,0.9120862798242616,-0.07627077843243535,0.1282443437140273,0.015824693198135047,0.05265720745178291,1.17245737465669,0.03328399129930575,0.10721220637626923,0.044425372540044396,0.08170512765378816,0.03874133326800832,0.0449722443512428,0.0799306055181073,0.05793058894670148,0.06362631939105033,-1.7168292367989928,1.5695996982887204,0.40847053684656504,1.1708823566935844,14.668441044038934,0.5745495066505951,1.685029204932286,0.08796998985931564,0.11850876953094233,0.6834813151918837,0.24340894026504223,2.712851541436847e-31,0.5664131488867614,0.09395707389564295,90.09448803903243,16.46651238333416,90.09448803903243,74.39210274974656,23.595545178905965,90.09448803903243,90.09448803903243
13037.0,1073488.41838745,1003675.64299072,-0.8484460262672885,-0.11343641056013576,-0.7636971901126726,-0.08474883615461593,0.7344628730487235,-0.057470809640973,-0.0388580511442121,0.01491090245863248,-0.014891333624529218,0.6659171921136596,0.04220759149402465,0.08431917655508231,0.045275814290530715,0.0869316638580465,0.041112612096660055,0.04465494812854051,0.09925307866537394,0.05726686906694115,0.06325185506714401,-1.2693490010403374,-0.4469953687722422,0.36268438559864274,-0.33347555531055817,6.709285002219037,0.7370333350106287,1.3330704129637718,0.20618317412886544,0.6554905299071859,0.7173253660234847,0.7392174744787114,3.3053939577675296e-10,0.4621951160394361,0.18442766517744053,71.08682324842682,19.702419134001268,71.08682324842682,65.03664013154936,27.0704340800952,71.08682324842682,71.08682324842682
13039.0,1363721.08142148,975103.002353488,0.5196193187050296,-0.31581183283377956,0.383373022100432,0.13624629660459764,0.7868233544426674,-0.07084576345512913,0.2770214382696233,-0.0030257852997580877,-0.014987918040755086,0.7027229184593777,0.07025158005941709,0.08927091803707349,0.04201972202433842,0.12072018781552267,0.04039589695685676,0.04305955538695003,0.09144578027912885,0.05550907254944473,0.06068629441748993,-1.6860121876602197,2.2947399542895908,-0.07490328294949504,-0.3480741476791338,7.684585514108887,1.265587350551398,1.4710227225761439,0.09376718536774724,0.023064215009220325,0.9403864163101738,0.7282478083660708,1.5234808317588039e-12,0.20752394494022247,0.14327376775261608,77.40018203947024,16.156495674007036,77.40018203947024,65.85887152250132,24.41494218447643,77.40018203947024,77.40018203947024
13043.0,1298417.97232128,1132052.50506554,-0.6184153377631431,-0.5000554193515528,-0.1734183343610417,-0.44499700340210135,0.8172165161559619,-0.08130444665438011,0.23119222037732193,0.004824519644777551,0.0004609077884234281,0.7935617272092805,0.06646842482300368,0.09210961536825764,0.04190625170566513,0.09306577573072519,0.03933673863821063,0.04331828652694636,0.08810978999665328,0.056027955236459794,0.06085780850163083,-1.9401507733364973,2.4841808770417306,0.12264666090266936,0.01064002815847109,9.006510255437254,1.1863439338894493,1.513521726070523,0.05414201247919067,0.01402795750696871,0.902542767514732,0.9915240688097873,6.534128829171694e-16,0.23726735611760025,0.13214496181115165,84.88196656037897,17.2408291222609,84.88196656037897,66.77664511473105,24.798317254852805,84.88196656037897,84.88196656037897
13045.0,1004457.36186532,1226137.16264658,0.22177679996099733,-0.18090051045206054,0.2859607699391852,-0.06418396997818784,0.9098083514227645,-0.0664191304790444,0.2634387105215121,0.010413559472093435,0.06861441678185541,1.1618625545009136,0.028089189281779288,0.10716591854021867,0.04450852863513275,0.07846520574822316,0.03880680398210586,0.04404564131730989,0.08064229313983211,0.05789530537611294,0.0638841394134414,-1.4922787276013554,3.357395268506992,0.268343651203413,1.5578026503814355,14.407608083344893,0.4851721413213,1.6775042995675178,0.13762012433400553,0.000985844135537048,0.788784843375874,0.12128082322596326,1.3840655789029277e-30,0.6282262691590839,0.09542103741540817,87.03630855593647,15.687104670794792,87.03630855593647,76.38901821608383,22.424066859396284,87.03630855593647,87.03630855593647
13047.0,982264.275959062,1372215.3368451,0.33521411647427873,-0.07200706310446009,0.35147305235392245,-0.01625893587964372,0.9060705473755648,-0.06126398335366415,0.05634037314824425,0.0011113820646781376,0.09619278037605078,1.1446588417862278,0.026754142098992895,0.1101822485766706,0.044690915419756894,0.06663247528891561,0.04037199123638248,0.04513993182749202,0.08020505859787026,0.05823953611028653,0.06419446797017797,-1.3708375131331647,0.8455392495019097,0.027528542205680975,2.130990820802825,14.271653955460394,0.45938109892100354,1.7163822999180647,0.17236977275516005,0.3990884785914972,0.9780729146181901,0.034637121102275154,3.241873544598126e-30,0.6465919322603797,0.08805193153458385,77.35261957205807,17.30891314435158,77.35261957205807,67.37693143468377,26.409633264109736,77.35261957205807,77.35261957205807
13049.0,1318743.05676385,952521.056409784,-0.7145758927163236,-0.08125792486794503,-0.6204583432473098,-0.09411754946901385,0.7626733289846628,-0.06854574845493983,0.26954959857437394,-0.002406068393636657,-0.016421541165258197,0.6549579063828933,0.06727338141107361,0.08861727858450377,0.04214244764472599,0.12081240017115857,0.04035153006801457,0.042686585878286304,0.09610908206561498,0.05550101819780937,0.06080163726509756,-1.626525090160921,2.2311418214727534,-0.059627686721695695,-0.38470027122997114,6.814734802437761,1.2121107611270616,1.4574817812574505,0.10583077972220035,0.02707944655138282,0.9525275184733977,0.7009768134635133,1.8796117870948275e-10,0.22727943997589453,0.146968118095666,79.84385265353632,16.141466324913537,79.84385265353632,70.70009656649887,24.208606804690348,79.84385265353632,79.84385265353632
