ai,std_ai,t_value,p_values,significance
33.11029315479269,0.35809673790880203,92.46186756167835,0.0,1
33.11029315479269,0.35809673790880203,92.46186756167835,0.0,1
33.11029315479269,0.35809673790880203,92.46186756167835,0.0,1
35.08988070184064,0.4211534003632614,83.31852638866086,0.0,1
35.08988070184064,0.4211534003632614,83.31852638866086,0.0,1
35.08988070184064,0.4211534003632614,83.31852638866086,0.0,1
37.92015944389763,0.40083429840535056,94.6030806115055,0.0,1
37.92015944389763,0.40083429840535056,94.6030806115055,0.0,1
37.92015944389763,0.40083429840535056,94.6030806115055,0.0,1
39.792201680623734,0.4020680493882876,98.96882316603916,0.0,1
39.792201680623734,0.4020680493882876,98.96882316603916,0.0,1
39.792201680623734,0.4020680493882876,98.96882316603916,0.0,1
41.5770010153728,0.40484641327869264,102.69820764535604,0.0,1
41.5770010153728,0.40484641327869264,102.69820764535604,0.0,1
41.5770010153728,0.40484641327869264,102.69820764535604,0.0,1
44.585089034759704,0.4264942931474245,104.53853603932788,0.0,1
44.585089034759704,0.4264942931474245,104.53853603932788,0.0,1
44.585089034759704,0.4264942931474245,104.53853603932788,0.0,1
47.0216626302781,0.42970694114122127,109.42728201084525,0.0,1
47.0216626302781,0.42970694114122127,109.42728201084525,0.0,1
47.0216626302781,0.42970694114122127,109.42728201084525,0.0,1
49.777751659271075,0.4888890309497822,101.81809880775205,0.0,1
49.777751659271075,0.4888890309497822,101.81809880775205,0.0,1
49.777751659271075,0.4888890309497822,101.81809880775205,0.0,1
52.481987656850755,0.42497197617338117,123.4951728568545,0.0,1
52.481987656850755,0.42497197617338117,123.4951728568545,0.0,1
52.481987656850755,0.42497197617338117,123.4951728568545,0.0,1
1.5311848124573113,0.2796018481773649,5.476304332173109,4.9557807413336263e-08,1
1.5311848124573113,0.2796018481773649,5.476304332173109,4.9557807413336263e-08,1
1.5311848124573113,0.2796018481773649,5.476304332173109,4.9557807413336263e-08,1
1.4697440112360125,0.2833147663687586,5.187671754895451,2.3702283469262397e-07,1
1.4697440112360125,0.2833147663687586,5.187671754895451,2.3702283469262397e-07,1
1.4697440112360125,0.2833147663687586,5.187671754895451,2.3702283469262397e-07,1
3.512199207547686,0.27211723518618264,12.90693404680758,0.0,1
3.512199207547686,0.27211723518618264,12.90693404680758,0.0,1
3.512199207547686,0.27211723518618264,12.90693404680758,0.0,1
4.549427053924015,0.2795785506734763,16.272446662896378,0.0,1
4.549427053924015,0.2795785506734763,16.272446662896378,0.0,1
4.549427053924015,0.2795785506734763,16.272446662896378,0.0,1
5.608721406269199,0.2854990732398167,19.64532263667953,0.0,1
5.608721406269199,0.2854990732398167,19.64532263667953,0.0,1
5.608721406269199,0.2854990732398167,19.64532263667953,0.0,1
7.24801516596449,0.27700633688659115,26.16552114810244,0.0,1
7.24801516596449,0.27700633688659115,26.16552114810244,0.0,1
7.24801516596449,0.27700633688659115,26.16552114810244,0.0,1
7.898152160229529,0.29598960766338683,26.683883338267997,0.0,1
7.898152160229529,0.29598960766338683,26.683883338267997,0.0,1
7.898152160229529,0.29598960766338683,26.683883338267997,0.0,1
9.354618062823242,0.27726966150394494,33.738339824424486,0.0,1
9.354618062823242,0.27726966150394494,33.738339824424486,0.0,1
9.354618062823242,0.27726966150394494,33.738339824424486,0.0,1
10.307410947869649,0.2802319554813196,36.781711529528785,0.0,1
10.307410947869649,0.2802319554813196,36.781711529528785,0.0,1
10.307410947869649,0.2802319554813196,36.781711529528785,0.0,1
11.548994048786678,0.2858354831034788,40.404340018925105,0.0,1
11.548994048786678,0.2858354831034788,40.404340018925105,0.0,1
11.548994048786678,0.2858354831034788,40.404340018925105,0.0,1
13.21340228049052,0.29342836740138745,45.03110042668643,0.0,1
13.21340228049052,0.29342836740138745,45.03110042668643,0.0,1
13.21340228049052,0.29342836740138745,45.03110042668643,0.0,1
14.779467563788856,0.28147177124445394,52.507814543694025,0.0,1
14.779467563788856,0.28147177124445394,52.507814543694025,0.0,1
14.779467563788856,0.28147177124445394,52.507814543694025,0.0,1
