id,x_coor,y_coor,y,ols_residual,mgwr_yhat,mgwr_residual,localR2,beta_Intercept,beta_x1,beta_x2,beta_x3,beta_x4,se_Intercept,se_x1,se_x2,se_x3,se_x4,t_Intercept,t_x1,t_x2,t_x3,t_x4,p_Intercept,p_x1,p_x2,p_x3,p_x4,sumW_Intercept,sumW_x1,sumW_x2,sumW_x3,sumW_x4
297.0,10.0,27.0,1.445866968566159,-0.025307773787610843,1.4967897750946344,-0.05092280652847547,0.8850626289238969,0.7959299895563379,0.14304681849242246,0.1686000454856197,0.15156610845246427,0.06583926792250855,0.014883006444847498,0.009645779061298291,0.008828714021195581,0.009321827504359722,0.007483648259741619,53.47911341071072,14.82999118924136,19.096784093453728,16.259269803220278,8.797750193136645,1.5969940483224184e-281,1.1338576153206038e-44,1.6657576908058745e-68,2.635764495482352e-52,7.033468627346102e-18,16.781253287500096,25.78240469504025,25.78240469504025,25.78240469504025,50.28587545916751
298.0,10.0,28.0,1.6402979458182962,-0.20639924932744114,1.792752096843996,-0.1524541510256998,0.8444144918056903,0.8393851030238699,0.15135996809771057,0.18022164268762916,0.16077690640005868,0.06847797790268945,0.015152902690156508,0.009482160285656219,0.008549196257115232,0.009247647655605557,0.007364248489341464,55.394343921257,15.962603830550583,21.08053637646185,17.385708494484227,9.298705496127681,4.57690400343228e-292,1.0907491251336666e-50,1.788400296121934e-80,1.3829995877267202e-58,1.050847888551269e-19,17.128030665744173,27.267543296076425,27.267543296076425,27.267543296076425,53.94509778859228
299.0,10.0,29.0,1.7985614077031815,0.009404529857585553,1.8457309354542943,-0.04716952775111283,0.8200908742178847,0.8669005503809163,0.157166917478498,0.18654895679761274,0.166856399926759,0.07098312370541626,0.015160135213866697,0.009392628521780475,0.008442293106260351,0.009177143416762772,0.007330646950347298,57.182903592309536,16.733006858947437,22.096953333600567,18.181736118668766,9.683064016887807,9.853838973770216e-302,6.400092686693772e-55,9.19744806731649e-87,3.7922300330035945e-63,3.681172458244763e-21,17.037502885000233,26.69723635501749,26.69723635501749,26.69723635501749,51.582857613511415
300.0,10.0,30.0,1.921488671352483,0.5366194897320491,1.6905222449499784,0.23096642640250464,0.7523117327663414,0.8826073048907497,0.1615398123761867,0.19040134823549648,0.17111599520545934,0.07315195331942648,0.015103125802399626,0.00934498354689017,0.00840020935182767,0.009121903949100868,0.007304628905733171,58.43871768256864,17.286259688487522,22.666262263341096,18.758802565809297,10.014465383999429,2.0329457563112787e-308,5.056171340469918e-58,2.5297117078492574e-90,1.6356521787012711e-66,1.8778754182406146e-22,15.764802798080233,24.3106295057503,24.3106295057503,24.3106295057503,47.76666578673462
301.0,11.0,1.0,-1.4300536880017847,-0.421079482017118,-1.327208318771531,-0.10284536923025378,0.758506638100033,-0.8868583343664603,0.11441502040332255,0.14195364627668466,0.13120634572808473,0.030879768315470894,0.016085277306216453,0.00965488240376397,0.009897644265736508,0.009927677722044864,0.007302370137528604,-55.13478676700945,11.85048306323417,14.342164909694453,13.216217266676075,4.2287322792325295,1.1960104542961019e-290,3.3215836415944796e-30,3.672116637760147e-42,1.4310689079906738e-36,2.590589767167015e-05,15.764802798080233,24.3106295057503,24.3106295057503,24.3106295057503,47.76666578673462
302.0,11.0,2.0,-1.3604626401055184,0.007533521171695146,-1.3760406784127173,0.015578038307198838,0.7928958306081264,-0.8774919689460429,0.11265732887434507,0.1382833284083046,0.1273789478468516,0.029427266851555414,0.016220086002281992,0.009677123930907113,0.009799329421637547,0.009926984502130967,0.0073181598071426004,-54.099094716426855,11.641612702151766,14.111509314399223,12.831585243183156,4.021129303958912,5.8717800592885146e-285,2.829162553386695e-29,5.417857673445824e-41,9.91946245570741e-35,6.277987493649351e-05,17.037502885000233,26.6972363550175,26.6972363550175,26.6972363550175,51.582857613511415
303.0,11.0,3.0,-1.2782327084665894,-0.28471883389041674,-1.214792404726809,-0.06344030373978038,0.8020072787859917,-0.8613985803337995,0.11072804770154918,0.13287470542112523,0.12239675574321321,0.027710106410963747,0.016212988857334545,0.009726384362441876,0.00972280449893689,0.009970202795967867,0.00734209340118696,-53.13015310832795,11.38429693660082,13.666294065220997,12.276255382960986,3.7741424545871336,1.3983802601772711e-279,3.812635498253374e-28,9.039056107714959e-39,3.8775249283565537e-32,0.00017108830114879312,17.128030665744177,27.267543296076422,27.267543296076422,27.267543296076422,53.945097788592285
304.0,11.0,4.0,-1.125028684886854,-0.7464771419553167,-1.0352488449691961,-0.08977983991765792,0.8332547956004825,-0.8362946691284485,0.10857756162779543,0.12441683422230196,0.11586139841289225,0.025222851248967407,0.015824491171565903,0.00983158471118771,0.009776565600376146,0.01006737968411028,0.007489700399932303,-52.84812383927625,11.043749793890415,12.726026634293245,11.50859528977144,3.3676715892661595,5.250979226940418e-278,1.115733242591953e-26,3.1278947502566357e-34,1.0911279157156496e-28,0.0007902426122174033,16.7812532875001,25.782404695040245,25.782404695040245,25.782404695040245,50.28587545916751
305.0,11.0,5.0,-1.2161410567793658,0.03137952881224759,-1.21394977937296,-0.0021912774064059004,0.8716443795884583,-0.804192432752125,0.10660633216750254,0.11324692825549885,0.10876561658217615,0.022478398247563383,0.015191759142696729,0.00987591918590551,0.009868547915758,0.010060374531328499,0.007518092767074555,-52.93609681395796,10.794573159290989,11.475541206489687,10.811289007528964,2.9899070075335334,1.6928137231049576e-278,1.257202804605479e-25,1.5233045442405597e-28,1.0700586220176247e-25,0.0028666644786037422,16.78125328750014,26.19680508928037,26.19680508928037,26.19680508928037,50.71920913632039
306.0,11.0,6.0,-1.175316271318095,0.21069842212385237,-1.2084308414358171,0.03311457011772223,0.9028301776132996,-0.7639557081710644,0.1049452950543191,0.10404934581758958,0.10253273547277236,0.019583254646944485,0.014565177850057138,0.010005892869698416,0.010161413536656063,0.010080715235604143,0.007567073166047388,-52.4508328038073,10.48834885811467,10.239652725700438,10.171176655267113,2.587956296605187,8.8249904721933e-276,2.3290068415210286e-24,2.3779357534545693e-23,4.47450010791617e-23,0.009810504241118985,16.78125328750014,26.196805089280414,26.196805089280414,26.196805089280414,51.05623637017926
307.0,11.0,7.0,-0.8628347970755583,-0.4277297764375571,-0.8517610095580572,-0.011073787517501099,0.9221617321298688,-0.716502816970142,0.10299313201585006,0.09757728688499596,0.09745145615778374,0.016653593885601406,0.013929973938847665,0.010183459231674232,0.010397530743376588,0.00999701752045387,0.007854050097904854,-51.4360486326519,10.113766812705869,9.384659617107113,9.748052952632955,2.1203829461240535,4.667783448615924e-270,7.582624106854887e-23,5.013263443270371e-20,2.0666003299484804e-21,0.034247082593146884,16.78125328750014,26.196805089280414,26.196805089280414,26.196805089280414,47.12939217540803
308.0,11.0,8.0,-0.8957137657530169,-0.06640511608469402,-0.9018200169259182,0.006106251172901311,0.9304233827663438,-0.6628533312246925,0.09994759172159505,0.09306741752394299,0.09304431537971715,0.015026351476816448,0.013287162259951458,0.010318091614947877,0.010458420401398348,0.009930438883988287,0.008024514837123731,-49.886749198704685,9.686635421689841,8.898802491387643,9.369607573915047,1.872555759670378,3.274516516511586e-261,3.566497914305663e-21,3.0585535890616008e-18,5.709231511271123e-20,0.061454149343204485,16.78125328750014,26.196805089280417,26.196805089280417,26.196805089280417,47.12939217540803
309.0,11.0,9.0,-0.8281070011580088,0.026087073142143757,-0.812990067045421,-0.015116934112587854,0.9357210607926174,-0.6021875765311855,0.09538544766657311,0.09031897525454163,0.08939402162795934,0.013811736782713368,0.012776363455227114,0.010432444268797247,0.01049794916787057,0.010119422029704509,0.00826399477841775,-47.132940342646265,9.143154299119018,8.603487577456251,8.833905865923223,1.671314800292965,3.621284475617498e-245,3.9551568546752807e-19,3.4111737225517946e-17,5.225888705047507e-18,0.0950075360189401,16.78125328750014,26.196805089280417,26.196805089280417,26.196805089280417,47.12939217540802
310.0,11.0,10.0,-0.6496701430221831,-0.36548111153562035,-0.6097655012058163,-0.03990464181636677,0.9503878563359175,-0.5347915534665082,0.0908400081131944,0.08808565372497416,0.08749028860120148,0.013094803705153058,0.012303598598109767,0.011023430067826754,0.010867862029887307,0.01066564827303758,0.008560687298548406,-43.46627120529351,8.24062996311123,8.1051501650217,8.202997732671735,1.529643969985153,3.49087522551667e-223,6.023757175356878e-16,1.713900361723199e-15,8.065608782523841e-16,0.12645665131654227,16.78125328750014,26.196805089280417,26.196805089280417,26.196805089280417,47.12939217540802
311.0,11.0,11.0,-0.5598865031651756,-0.30132061614621214,-0.5085634582363789,-0.05132304492879669,0.9629409109238758,-0.4637691792808617,0.08828358193152738,0.08482874304900206,0.08736550280618272,0.011943846590447522,0.011664897158887081,0.011923654956178224,0.011628078015565563,0.011408538215708156,0.008858896122242289,-39.757674068093436,7.404070501535553,7.295164595167725,7.6579050842719845,1.3482319270523737,2.8652491681313774e-200,3.0366741638562885e-13,6.548823048057177e-13,4.8772399087682496e-14,0.17792338219877138,16.78125328750014,26.196805089280414,26.196805089280414,26.196805089280414,47.12939217540803
312.0,11.0,12.0,-0.5151367304432511,-0.19287029892118585,-0.4897059881609498,-0.025430742282301355,0.9673456036648114,-0.3891315132688365,0.08814037762569943,0.08279498469782362,0.08775235421617969,0.010474952711166429,0.011154548801018502,0.012893807578070144,0.012282169825988575,0.012408983891120362,0.009248476630711416,-34.88545527124374,6.835868853480414,6.741071477666168,7.071679275768393,1.1326138486831716,2.7596247591355587e-169,1.5032458000068713e-11,2.8081077254717626e-11,3.074828145851931e-12,0.25767843478116403,16.78125328750014,26.196805089280414,26.196805089280414,26.196805089280414,47.12939217540802
313.0,11.0,13.0,-0.38510515367940823,-0.023940654441880538,-0.4211325776558585,0.03602742397645026,0.9717790860245934,-0.3113598913557184,0.0884147589318728,0.08212373172917214,0.08770191231779803,0.00876807328593331,0.010991177310314751,0.014230346050944174,0.012390737387379702,0.01318070418869603,0.009607170086994623,-28.32816563367788,6.213113765143226,6.627832481771211,6.653810833036713,0.9126593165871798,1.1100427985501476e-126,7.935075197067982e-10,5.865362079723474e-11,4.9582089681277826e-11,0.36166642443477026,16.78125328750014,26.196805089280414,26.196805089280414,26.196805089280414,47.12939217540803
314.0,11.0,14.0,-0.194661709698311,-0.4548198963766571,-0.14634116070493625,-0.04832054899337476,0.9736035319703772,-0.23058725900831079,0.08918159360780942,0.08182095635334313,0.08751739776497827,0.007429763242787909,0.010943161231524627,0.015068325048973496,0.01289251413112225,0.013485721741094572,0.009786517721753643,-21.071357181875754,5.918480874148966,6.346392605909899,6.489633958432461,0.7591835476139691,2.036217472105701e-80,4.617804187233181e-09,3.4908171308603867e-10,1.4200901557954346e-10,0.44794177421901793,16.78125328750014,26.196805089280414,26.196805089280414,26.196805089280414,47.12939217540802
315.0,11.0,15.0,-0.32129128845150634,0.2069190776904517,-0.2903693053665883,-0.03092198308491806,0.9723790656837824,-0.14483959320015188,0.0906649829272069,0.08331682051975717,0.0887858714014659,0.005639233119429981,0.01075092256235183,0.015279876236632189,0.013382963211085935,0.013938910502741085,0.009749607126711789,-13.472294341265103,5.933620241625086,6.225588399640873,6.369642116864598,0.5784061907458524,8.130392440423625e-38,4.225953416509082e-09,7.352778804403526e-10,3.020245641462685e-10,0.5631347795729755,16.78125328750014,26.196805089280414,26.196805089280414,26.196805089280414,47.12939217540802
316.0,11.0,16.0,0.005318842187439014,-0.17715820692278753,-0.0009608295816241987,0.006279671769063213,0.9720049154716761,-0.05375943774827117,0.09247362838834816,0.08581926071483255,0.08921068653366104,0.003932758255245677,0.010541399202616281,0.015328549007657065,0.01363545420453425,0.014614508731261397,0.009644608366607358,-5.099838903257601,6.032771160672471,6.293832198585268,6.10425489998398,0.4077675428337881,4.146278463254423e-07,2.3527963631830616e-09,4.834524486250972e-10,1.5343793174148096e-09,0.6835414309985205,16.78125328750014,26.196805089280414,26.196805089280414,26.196805089280414,47.12939217540803
317.0,11.0,17.0,-0.08154225932827125,-0.147328676020895,-0.017328617396283965,-0.06421364193198728,0.973062719882393,0.04116863484606052,0.09501883464636211,0.08812287630242543,0.08623268224487038,0.0037639926657357077,0.01049794052181427,0.015386472901851057,0.013404096324421893,0.015238007139870833,0.009660213528608888,3.921591550315404,6.175478633243552,6.574324308746423,5.659052489825867,0.38963866115263174,9.465896262388769e-05,9.978364571840901e-10,8.275865765710748e-11,2.046197964198252e-08,0.696896044688357,16.78125328750014,26.196805089280414,26.196805089280414,26.196805089280414,47.12939217540802
318.0,11.0,18.0,0.12785891264450508,0.30554025674460317,0.11143532713691243,0.016423585507592653,0.973430221089898,0.13639028894622457,0.09927148079470786,0.08943198640175282,0.08075611442964262,0.006180534351232964,0.010578648976437108,0.015180370500197214,0.013038684825296703,0.014897644401215831,0.00963364197709896,12.892978040014412,6.539463631234705,6.858972940909149,5.420730435950795,0.6415574053847232,5.071326859769949e-35,1.0343317235817458e-10,1.289415222441044e-11,7.628072056628398e-08,0.5213241289812265,16.78125328750014,26.196805089280414,26.196805089280414,26.196805089280414,47.12939217540802
319.0,11.0,19.0,0.4784840020903564,-0.43965264400458587,0.4805647782286999,-0.0020807761383435097,0.9740738455466429,0.22817835610284545,0.10479212517113869,0.09092257800600624,0.07648488920512161,0.010418619324596735,0.010770391885036427,0.01441169652705773,0.013165200728789494,0.013992881415468022,0.009342085210695685,21.185706011297444,7.271324717002828,6.906281178620992,5.465985663294026,1.1152348848914946,4.037854354009154e-81,7.73859835187239e-13,9.404617733220232e-12,5.964290523261694e-08,0.26504780805392514,16.78125328750014,26.19680508928041,26.19680508928041,26.19680508928041,47.12939217540802
320.0,11.0,20.0,0.3835763155869643,0.21017947908409015,0.36110171355981385,0.02247460202715046,0.9742170042435214,0.31767958807386076,0.10860340302779735,0.0931419116705958,0.07750383601180076,0.017020608334841755,0.011034740201219367,0.01329331240786336,0.012764622754892641,0.01255941095842055,0.008846502944695725,28.78904099969262,8.169777380960028,7.296879309252973,6.170976988362479,1.923992841153932,1.1081591742838893e-129,1.042660628767067e-15,6.470544915533203e-13,1.0254784447054243e-09,0.05467091354013363,16.78125328750014,26.19680508928041,26.19680508928041,26.19680508928041,47.12939217540802
321.0,11.0,21.0,0.6529296172907263,-0.2625901829842687,0.6651961058451225,-0.01226648855439616,0.9718092670021632,0.40282857637140224,0.10983121359993908,0.09546057828167312,0.08305286348898977,0.025044651725548435,0.011403648496073017,0.01179233924192601,0.01155809502773579,0.011189776250814172,0.008310809745556383,35.32453464433958,9.313776626222692,8.259196524392452,7.422209490823985,3.0135031955146476,4.1210628456789455e-172,9.233234701883118e-20,5.21369249881551e-16,2.669304919641787e-13,0.0026549417967287655,16.78125328750014,26.19680508928041,26.19680508928041,26.19680508928041,47.12939217540802
322.0,11.0,22.0,0.7509996217841468,-0.06617072703175741,0.7535037003165087,-0.0025040785323618975,0.9646000857962226,0.4810619659115615,0.11202022244975945,0.10173965125872174,0.09160255027959038,0.033907516959529836,0.011815768472693248,0.010596936488086552,0.010633763663687259,0.010597486397073952,0.007912561576765594,40.71355722848806,10.57100064492191,9.567605080988184,8.643799750937408,4.285276851316481,3.088928240210259e-206,1.0659262081136929e-24,1.0189519212312203e-20,2.46398333502207e-17,2.0219893017643283e-05,16.78125328750014,26.19680508928041,26.19680508928041,26.19680508928041,47.12939217540803
323.0,11.0,23.0,0.687786272752938,0.4703206804880846,0.6244000887773558,0.06338618397558227,0.9537347465006389,0.5540417848996233,0.11640307036486852,0.1127987691779245,0.10137133424952281,0.04219662457439281,0.012235970248710168,0.010107284698965912,0.010070012979387406,0.010420962630866488,0.007704805956563836,45.27975907411401,11.516749931539758,11.201452213499177,9.727636288538724,5.476662853325319,3.827079161909354e-234,1.0047974320050859e-28,2.3583914166988338e-27,2.478377186573622e-21,5.626447530058623e-08,16.78125328750014,26.19680508928041,26.19680508928041,26.19680508928041,47.12939217540802
324.0,11.0,24.0,1.0680524173857187,-0.04074780023728852,1.03765223435646,0.03040018302925862,0.9404797596660289,0.6222719054456104,0.12174610678793422,0.12450364481243081,0.11200469440958159,0.04960396798493465,0.012710075075829474,0.01001072200136425,0.009806621556354407,0.010073898584326783,0.0075938772764886225,48.95894805759046,12.161571040664478,12.695875342691904,11.118306728225479,6.532100293286715,7.497568139023284e-256,1.2998843137440591e-31,4.337113196636635e-34,5.362320231513569e-27,1.0840736996908962e-10,16.78125328750014,26.19680508928041,26.19680508928041,26.19680508928041,47.12939217540803
325.0,11.0,25.0,1.1562071951977184,-0.04675587312964091,1.1940908902015601,-0.0378836950038417,0.9271267840544956,0.682798764193193,0.1288087182828193,0.13812774060466887,0.12432967357356747,0.056415263979564534,0.013179888210499681,0.009999602854639382,0.00953634448755036,0.009638293119734544,0.007441237300655042,51.806111955429586,12.881383406447753,14.484348880747104,12.899553067026014,7.581435949448672,3.762363290931936e-272,5.757330542361683e-35,6.894860973736921e-43,4.7191211102234587e-35,8.508021678935852e-14,16.78125328750014,26.19680508928041,26.19680508928041,26.19680508928041,51.05623637017926
326.0,11.0,26.0,1.309793195789627,-0.010112735478272183,1.3351126506766673,-0.02531945488704035,0.9108700042703577,0.7389982592890274,0.13772942695123358,0.15394989531412634,0.1368229858497954,0.062398233313674195,0.0138069688094146,0.00983066876535405,0.009137698481694509,0.009299393619156373,0.00743231000998097,53.52356983562709,14.01017878220346,16.847775796337903,14.713108343746802,8.395536950137789,9.043414782029313e-282,1.752231504925495e-40,1.4684025129397294e-55,4.577949969940139e-44,1.790475707349924e-16,16.78125328750014,26.196805089280375,26.196805089280375,26.196805089280375,50.719209136320394
327.0,11.0,27.0,1.3763298959584442,0.3742598664206045,1.254178531872822,0.12215136408562222,0.8941775290841272,0.7923524184866514,0.14718527141156523,0.16898514662176128,0.14886349324760267,0.06714731125597798,0.014499064391789464,0.009645690801880661,0.008752714182518719,0.009211097502148555,0.007401582168767881,54.64852055801235,15.2591737009513,19.306599427097183,16.16131988754643,9.072021322591867,5.52714386424478e-288,6.377578077989287e-47,9.494591600564427e-70,9.04729904264311e-52,7.207460055565176e-19,16.781253287500096,25.782404695040245,25.782404695040245,25.782404695040245,50.2858754591675
328.0,11.0,28.0,1.588923102825044,0.1674590809029084,1.5693299435646964,0.019593159260347548,0.8605195020826348,0.8373262187474297,0.15605583171186294,0.17963352923532455,0.15904452315201534,0.06996484397843336,0.014833309848629996,0.009434711597018253,0.008481311246049273,0.009083260203465096,0.007275799764382498,56.449047939544336,16.540604353097855,21.179924191439223,17.509629757313654,9.616103554819492,8.694906676804718e-298,7.462724553494042e-54,4.382381202803736e-81,2.7356990719974934e-59,6.651714829087945e-21,17.128030665744173,27.267543296076422,27.267543296076422,27.267543296076422,53.94509778859228
329.0,11.0,29.0,1.6709225814090733,0.34340322648743293,1.5650365067592575,0.10588607464981581,0.8384682653657889,0.8663135587300019,0.1624570126005344,0.1859785320057232,0.16615636906359313,0.07237050711335019,0.014859960893993338,0.009341308859665214,0.008385345234488015,0.008971680227563521,0.007243703495318611,58.29850865086606,17.39124731246246,22.178995235737425,18.520094881794172,9.990815769878086,1.1230465493719704e-307,1.2865273848382473e-58,2.8323213279839245e-87,4.086789366504406e-65,2.328190596586071e-22,17.037502885000233,26.6972363550175,26.6972363550175,26.6972363550175,51.58285761351143
330.0,11.0,30.0,1.994435800221488,0.07041140770786702,1.9780015615996602,0.01643423862182769,0.7764402257474706,0.8842293477548353,0.1669604770229795,0.1898727003974813,0.1708526939492364,0.0743371175300172,0.014805754009734646,0.009303969841618378,0.008350454853617791,0.008874103856154204,0.007217495027330628,59.72200721242989,17.945079344102602,22.738006938055587,19.252951815607815,10.299573085748365,3.651466483e-315,8.814041065276424e-62,8.965986817002292e-91,1.977524600497405e-69,1.3639269821056128e-23,15.76480279808023,24.310629505750295,24.310629505750295,24.310629505750295,47.76666578673462
331.0,12.0,1.0,-1.4067316189239003,-0.23918711330107856,-1.328092663913435,-0.07863895501046536,0.7922859002609491,-0.8798429914929655,0.11301142577430764,0.14544149344271667,0.1330654741185459,0.03067155968621294,0.015867642486149514,0.009521787653740857,0.009993071758546832,0.00982324461017801,0.007234696711843256,-55.44887920565134,11.868719392194013,14.554232868219334,13.5459799077664,4.23950870476759,2.3082074234899617e-292,2.7514184638244487e-30,3.0192057198009865e-43,3.5384145937439185e-38,2.4716350707059485e-05,15.764802798080233,24.310629505750295,24.310629505750295,24.310629505750295,47.76666578673462
332.0,12.0,2.0,-1.3021090468312824,-0.1426096797459755,-1.2548907762568347,-0.04721827057444772,0.8219783058032936,-0.8703313514614143,0.1115420263176562,0.1426950084482307,0.12895121442847798,0.029154901632447217,0.016009848477705445,0.009536371270373064,0.009944008107837786,0.009821126369536148,0.007247599831392779,-54.36224787969707,11.696485293540029,14.349848361020507,13.129982201274572,4.022697487541126,2.0761955954146452e-286,1.6158802276249837e-29,3.355645457837259e-42,3.728554171467125e-36,6.237057334974412e-05,17.037502885000237,26.697236355017495,26.697236355017495,26.697236355017495,51.58285761351142
333.0,12.0,3.0,-1.2154949651339735,-0.3448922547758324,-1.2226562237267316,0.0071612585927580685,0.8326680110588003,-0.8531673332812485,0.11006015494762257,0.1383872503373554,0.12344270699268817,0.02727142775919042,0.01598473232025316,0.009606579225052848,0.009862372677958395,0.00986942433194617,0.007265929466306609,-53.37388929561608,11.456747752685827,14.031841510779623,12.507589383214437,3.75332954794742,6.141679756967089e-281,1.8409530108735462e-28,1.363977684041293e-40,3.2990944127767536e-33,0.00018570321212212448,17.128030665744177,27.267543296076425,27.267543296076425,27.267543296076425,53.94509778859229
334.0,12.0,4.0,-1.2448688068166458,0.15811740414934206,-1.2807320173326606,0.03586321051601482,0.8601269929364675,-0.8279266004706534,0.10851609596192027,0.13058607608444917,0.11578019963046352,0.024619151978245563,0.015604763414011985,0.009738779775115341,0.009784391617014939,0.009982462129714363,0.007409089993035735,-53.05601748035688,11.142678905133684,13.346366457507848,11.598361018152586,3.32283073918479,3.623412751390841e-279,4.216846249879609e-27,3.34646683688947e-37,4.393471202974945e-29,0.0009270592757116996,16.7812532875001,25.78240469504025,25.78240469504025,25.78240469504025,50.2858754591675
335.0,12.0,5.0,-1.2203114217141877,-0.14865908573494946,-1.1917831050996721,-0.028528316614515603,0.8899074468259468,-0.7969883163736333,0.10721943893465075,0.11765960332023376,0.10785243451470868,0.021835989616263707,0.015067431331941517,0.009732104540160382,0.009646596692113808,0.00999120253145957,0.007420874423151987,-52.894770104848206,11.017086642688675,12.197006579161924,10.79474009010535,2.9425089782059617,2.880768528682584e-278,1.4486748614693215e-26,8.952620741256654e-32,1.2551820517470093e-25,0.0033392921721331886,16.781253287500135,26.196805089280375,26.196805089280375,26.196805089280375,50.71920913632039
336.0,12.0,6.0,-1.0472380409320845,-0.09388682684081429,-1.0524847018700316,0.005246660937947123,0.9104907965188233,-0.7579561706283988,0.10623227381313938,0.10616301989464123,0.10196797743158291,0.019038373049063667,0.014544437320682108,0.00975269497247753,0.009858125052292908,0.010090052532085404,0.007435469238060958,-52.11313122100567,10.892607029434513,10.76908837446211,10.105792522619131,2.560480373129557,6.984546040919963e-274,4.8722026119751496e-26,1.606814982269665e-25,8.157529143972374e-23,0.0106151085181104,16.781253287500135,26.19680508928041,26.19680508928041,26.19680508928041,51.05623637017926
337.0,12.0,7.0,-0.867603233560746,-0.5065381341412967,-0.7705958954465629,-0.09700733811418305,0.9263842810334545,-0.7102800928186421,0.10509056721253521,0.09877067294655617,0.09794832449743694,0.01595241161655174,0.013923573149977143,0.009893048983340636,0.01011716876248002,0.010122795201990812,0.007663594105792171,-51.01277417570131,10.622667227211963,9.762679190728903,9.67601562048532,2.0815835750610607,1.1828643173910282e-267,6.523885227651021e-25,1.8140343053953845e-21,3.918315848370615e-21,0.03766295818960387,16.78125328750014,26.19680508928041,26.19680508928041,26.19680508928041,47.12939217540803
338.0,12.0,8.0,-0.8316956648236105,-0.3182526793497644,-0.8354087824761515,0.0037131176525410092,0.9349629974177678,-0.6551303880887809,0.1026636514342572,0.0941274201774459,0.09463134560188932,0.014207647984317591,0.013235854191736784,0.010058746681939321,0.010401029581710963,0.010205881921844937,0.007841375464382537,-49.49664589821353,10.206405895338015,9.04981756257653,9.272235983774994,1.8118821179845597,5.794878716772736e-259,3.233525714123221e-23,8.685514255072068e-19,1.3183865688514646e-19,0.07033796704218752,16.781253287500135,26.196805089280414,26.196805089280414,26.196805089280414,47.12939217540803
339.0,12.0,9.0,-0.7428908906896107,-0.16828872835373454,-0.7467469660742827,0.003856075384672031,0.9446286210833775,-0.5943443421074346,0.09783874441874389,0.09081362095016518,0.09172817956946203,0.013099225480028235,0.012646560107154885,0.0105847746325655,0.010593376076281356,0.0104468365691133,0.008181003742895664,-46.99652214290113,9.243346959672593,8.572679785578227,8.780474257696527,1.6011758326603291,2.313114167281838e-244,1.6876874488663663e-19,4.3701606891263773e-17,8.103269404117044e-18,0.10968928974004191,16.781253287500135,26.196805089280414,26.196805089280414,26.196805089280414,47.12939217540803
340.0,12.0,10.0,-0.6059599721975427,-0.4290035702558581,-0.5739820752928677,-0.03197789690467501,0.9590961592553373,-0.529242871651336,0.09326649713725865,0.0877731436454039,0.08947215127522783,0.012352802941874257,0.012141327859300785,0.011708440367755276,0.010856625265546097,0.01087932175818744,0.00857677694180204,-43.59019687009876,7.965748998825841,8.08475391740334,8.224055990245335,1.4402616537301305,6.14709090556684e-224,4.950774860552483e-15,2.00358534998553e-15,6.851076957993278e-16,0.1501415355697657,16.78125328750014,26.196805089280414,26.196805089280414,26.196805089280414,47.12939217540802
341.0,12.0,11.0,-0.5943393625863027,0.13580586065718914,-0.6171523908009804,0.022813028214677677,0.9664950557691163,-0.46008183322895,0.09312477900500675,0.08455829295105982,0.08895780817896123,0.011324658741636958,0.011624723441323162,0.012570175953411733,0.011435334420856777,0.011521687420499227,0.008948163222557622,-39.577873448022615,7.408391047997327,7.394474865276779,7.720901021901422,1.265584730628111,3.8380917176640985e-199,2.944896759907846e-13,3.250688442329741e-13,3.0729570363351403e-14,0.2059896908577626,16.78125328750014,26.196805089280414,26.196805089280414,26.196805089280414,47.12939217540803
342.0,12.0,12.0,-0.5114443237202325,0.12935573452242533,-0.5425300299165826,0.031085706196350094,0.9660934654207558,-0.38695244963229286,0.09380152195613962,0.08250070736607654,0.08879018167864622,0.010067687736396444,0.011194265673869233,0.013516639040401977,0.012194887952064077,0.012226177860698937,0.009366909564640187,-34.56702394830201,6.939707546806696,6.765187813973532,7.262300834348432,1.0748142348252914,3.1161870422776734e-167,7.516509420587697e-12,2.3970904514837043e-11,8.24236400073837e-13,0.28274628689026804,16.78125328750014,26.196805089280414,26.196805089280414,26.196805089280414,47.12939217540803
343.0,12.0,13.0,-0.32552361853834727,-0.1719564744049337,-0.332237371319695,0.006713752781347726,0.9694439295321982,-0.3096220687383278,0.09378537133506841,0.08079326492133371,0.08812686026759659,0.008838188956479313,0.0110331465186507,0.01452462335212793,0.013131589640957089,0.012770356315218183,0.009760702097408275,-28.062898305114967,6.45699162459372,6.152588310355176,6.90089282493845,0.9054870098766856,5.906555847501954e-125,1.7458055397371704e-10,1.1463681129307624e-09,9.749719495573663e-12,0.36545004318098717,16.78125328750014,26.196805089280417,26.196805089280417,26.196805089280417,47.12939217540802
344.0,12.0,14.0,-0.42329485526843424,0.3458198524057696,-0.3972808535508436,-0.026014001717590662,0.9732067767761471,-0.22882773725521513,0.09360019053998947,0.08099396808914716,0.08757863389412711,0.007486018668814298,0.010921889640346166,0.014800249251720061,0.014092533176408042,0.012999548473433153,0.009874017670526505,-20.951295498345882,6.324230690176479,5.747296605605097,6.737051988621707,0.7581532582385105,1.1097672222637536e-79,4.0057511260639545e-10,1.241328978959056e-08,2.883024420419042e-11,0.44855793548658485,16.78125328750014,26.196805089280414,26.196805089280414,26.196805089280414,47.12939217540803
