"GEOID","x","y","bachelor","popu","lnpop","age65","black","fb","rural","poverty","income","year","bachelor_mean","fb_mean","age65_mean","black_mean","rural_mean","income_mean","poverty_mean","lnpop_mean","bachelor_within","fb_within","age65_within","black_within","rural_within","income_within","poverty_within","lnpop_within","eventid"
13005,1276778.58032506,1033232.09802434,-0.42772887227595,-0.384156664241223,-0.558148155255943,-0.501053186156812,-0.762158720617398,0.319355965617874,0.932454613759106,-0.457542035616571,-0.2986332338492,2015,-0.732869764165922,-0.0205167315315202,-0.330005043649167,-0.755114134226837,0.932454613759106,-0.267805817658364,0.143966889355731,-0.557119984087368,0.305140891889972,0.339872697149395,-0.171048142507645,-0.00704458639056138,0,-0.0308274161908358,-0.601508924972302,-0.00102817116857534,11
13005,1276778.58032506,1033232.09802434,-0.458242644337752,-0.383946228025984,-0.55604506580643,-0.417694760514027,-0.735538468575434,0.011618183322419,0.932454613759106,-0.404475469279741,-0.205844244817082,2016,-0.732869764165922,-0.0205167315315202,-0.330005043649167,-0.755114134226837,0.932454613759106,-0.267805817658364,0.143966889355731,-0.557119984087368,0.27462711982817,0.0321349148539392,-0.0876897168648604,0.0195756656514032,0,0.061961572841282,-0.548442358635472,0.00107491828093842,12
13005,1276778.58032506,1033232.09802434,-0.697009261928482,-0.38374304823196,-0.554019634023025,-0.321968373267761,-0.784608214287607,0.118201604338269,0.932454613759106,0.304022460953069,-0.278346535270428,2017,-0.732869764165922,-0.0205167315315202,-0.330005043649167,-0.755114134226837,0.932454613759106,-0.267805817658364,0.143966889355731,-0.557119984087368,0.0358605022374394,0.138718335869789,0.00803667038140543,-0.0294940800607701,0,-0.0105407176120633,0.160055571597338,0.00310035006434295,13
13005,1276778.58032506,1033232.09802434,-1.0730500217539,-0.384113125713932,-0.557712587750316,-0.230949945357708,-0.744378721996704,-0.244267612671316,0.932454613759106,0.890816619193895,-0.28803674524448,2018,-0.732869764165922,-0.0205167315315202,-0.330005043649167,-0.755114134226837,0.932454613759106,-0.267805817658364,0.143966889355731,-0.557119984087368,-0.340180257587981,-0.223750881139796,0.0990550982914593,0.0107354122301327,0,-0.0202309275861161,0.746849729838164,-0.000592603662947888,14
13005,1276778.58032506,1033232.09802434,-1.00831802053352,-0.384309049086741,-0.559674477601126,-0.178358952949526,-0.748886545657041,-0.307491798264848,0.932454613759106,0.387012871528003,-0.268168329110631,2019,-0.732869764165922,-0.0205167315315202,-0.330005043649167,-0.755114134226837,0.932454613759106,-0.267805817658364,0.143966889355731,-0.557119984087368,-0.2754482563676,-0.286975066733327,0.151646090699641,0.00622758856979555,0,-0.000362511452266734,0.243045982172272,-0.00255449351375792,15
13007,1093110.30631173,983290.678588754,-1.17184731447381,-0.441700084477321,-1.7205484166449,0.0940607779083478,1.09799539244417,-0.59966797977702,-1.07985417642781,0.259749422808691,-0.381244016721522,2015,-0.726384940883261,-0.145097669128105,1.00246520036913,0.765576217435458,-0.674076947681747,-0.546312212236359,-0.0922244180571207,-1.7379841700574,-0.445462373590546,-0.454570310648915,-0.908404422460786,0.332419175008714,-0.405777228746061,0.165068195514837,0.351973840865812,0.0174357534124987,16
13007,1093110.30631173,983290.678588754,-0.686568127102294,-0.442004854168357,-1.73101163467181,0.801649670908375,0.744550200907009,0.0942417743747714,-1.07592088102396,-0.787005637231439,-0.449075486539892,2016,-0.726384940883261,-0.145097669128105,1.00246520036913,0.765576217435458,-0.674076947681747,-0.546312212236359,-0.0922244180571207,-1.7379841700574,0.0398168137809677,0.239339443502877,-0.200815529460759,-0.0210260165284484,-0.401843933342212,0.0972367256964673,-0.694781219174319,0.00697253538558851,17
13007,1093110.30631173,983290.678588754,-0.767318178118238,-0.441997597747142,-1.73076094271812,0.684679124712522,0.74732385157377,-0.179823397484754,-1.07467958217361,-0.229987834111411,-0.4715233110841,2017,-0.726384940883261,-0.145097669128105,1.00246520036913,0.765576217435458,-0.674076947681747,-0.546312212236359,-0.0922244180571207,-1.7379841700574,-0.040933237234977,-0.0347257283566494,-0.317786075656611,-0.0182523658616877,-0.400602634491859,0.0747889011522585,-0.137763416054291,0.00722322733927894,18
13007,1093110.30631173,983290.678588754,-0.563108523425387,-0.442447495862481,-1.74645155163076,1.64778047287109,0.591684982641573,-0.134148774525033,-1.07238471254247,0.0342379591225999,-0.54723243361519,2018,-0.726384940883261,-0.145097669128105,1.00246520036913,0.765576217435458,-0.674076947681747,-0.546312212236359,-0.0922244180571207,-1.7379841700574,0.163276417457874,0.0109488946030722,0.645315272501957,-0.173891234793884,-0.39830776486072,-0.000920221378830854,0.126462377179721,-0.00846738157336291,19
13007,1093110.30631173,983290.678588754,-0.44308256129658,-0.442861111871745,-1.7611483046214,1.78415595544533,0.646326659610765,0.0939100317715104,0.932454613759106,0.261883999125956,-0.882485813221091,2019,-0.726384940883261,-0.145097669128105,1.00246520036913,0.765576217435458,-0.674076947681747,-0.546312212236359,-0.0922244180571207,-1.7379841700574,0.283302379586682,0.239007700899616,0.781690755076199,-0.119249557824693,1.60653156144085,-0.336173600984732,0.354108417183077,-0.023164134564003,20
13009,1179536.618105,1190272.44813991,-0.193308495053492,-0.133280413570023,0.639435758269115,-0.650713760469611,0.746752502653656,-0.470191817822131,0.932454613759106,1.49234393171238,0.309410013587413,2015,0.0492718270244665,-0.46968427248289,-0.40835116168852,0.765320664229363,0.932454613759106,0.422485701198303,0.96406179819409,0.634251316590926,-0.242580322077958,-0.000507545339241355,-0.242362598781091,-0.0185681615757064,0,-0.11307568761089,0.528282133518287,0.00518444167818932,21
13009,1179536.618105,1190272.44813991,-0.0858266368422845,-0.133186080094226,0.63966704686291,-0.549600300468364,0.757132400565305,-0.474841142532438,0.932454613759106,1.24996615591517,0.380587742965168,2016,0.0492718270244665,-0.46968427248289,-0.40835116168852,0.765320664229363,0.932454613759106,0.422485701198303,0.96406179819409,0.634251316590926,-0.135098463866751,-0.00515687004954846,-0.141249138779844,-0.00818826366405745,0,-0.0418979582331351,0.285904357721076,0.00541573027198383,22
13009,1179536.618105,1190272.44813991,0.0267317180631814,-0.135225134455682,0.634652969683621,-0.404814804501931,0.746025417679846,-0.518857446279098,0.932454613759106,0.967961240231863,0.412168067556865,2017,0.0492718270244665,-0.46968427248289,-0.40835116168852,0.765320664229363,0.932454613759106,0.422485701198303,0.96406179819409,0.634251316590926,-0.022540108961285,-0.0491731737962086,0.00353635718658835,-0.0192952465495166,0,-0.0103176336414376,0.00389944203777326,0.00040165309269502,23
13009,1179536.618105,1190272.44813991,0.103401248710241,-0.136973931968532,0.630327925018513,-0.272753666567628,0.781056281226034,-0.436388522749319,0.932454613759106,0.740268279268356,0.248131635406172,2018,0.0492718270244665,-0.46968427248289,-0.40835116168852,0.765320664229363,0.932454613759106,0.422485701198303,0.96406179819409,0.634251316590926,0.0541294216857747,0.0332957497335707,0.135597495120892,0.0157356169966714,0,-0.174354065792131,-0.223793518925734,-0.00392339157241306,24
13009,1179536.618105,1190272.44813991,0.395361300244686,-0.138243805681182,0.627172883120471,-0.163873276435065,0.795636719021972,-0.448142433031462,0.932454613759106,0.369769383842687,0.762131046475897,2019,0.0492718270244665,-0.46968427248289,-0.40835116168852,0.765320664229363,0.932454613759106,0.422485701198303,0.96406179819409,0.634251316590926,0.346089473220219,0.0215418394514277,0.244477885253454,0.0303160547926092,0,0.339645345277594,-0.594292414351403,-0.00707843347045489,25
13011,1137920.4681776,1329520.54270662,-0.643363472261344,-0.332534483716683,0.00535756641142153,-0.155656428979194,-1.45994063586881,-0.1686415361461,0.932454613759106,-0.65655848287725,-0.406898673343474,2015,-0.526290261937892,-0.00188283995555688,0.0334328568339156,-1.46484549287632,0.932454613759106,-0.281637023837156,-0.937363586870269,0.0104099681638459,-0.117073210323453,-0.166758696190544,-0.18908928581311,0.00490485700750787,0,-0.125261649506318,0.280805103993019,-0.00505240175242437,26
13011,1137920.4681776,1329520.54270662,-0.629110800625961,-0.332534483716683,0.00535756641142153,0.0274626765244656,-1.47327756383011,0.0491184577641388,0.932454613759106,-0.80770349943493,-0.457789704142457,2016,-0.526290261937892,-0.00188283995555688,0.0334328568339156,-1.46484549287632,0.932454613759106,-0.281637023837156,-0.937363586870269,0.0104099681638459,-0.102820538688069,0.0510012977196957,-0.00597018030945009,-0.00843207095379217,0,-0.176152680305301,0.129660087435339,-0.00505240175242437,27
13011,1137920.4681776,1329520.54270662,-0.576195027923646,-0.332338560343874,0.00655659674324571,0.0883463800212963,-1.46790763666097,0.0561895207260076,0.932454613759106,-0.980471980122689,-0.501709360859387,2017,-0.526290261937892,-0.00188283995555688,0.0334328568339156,-1.46484549287632,0.932454613759106,-0.281637023837156,-0.937363586870269,0.0104099681638459,-0.0499047659857539,0.0580723606815645,0.0549135231873806,-0.00306214378465341,0,-0.220072337022231,-0.0431083932524208,-0.00385337142060019,28
13011,1137920.4681776,1329520.54270662,-0.415943714086154,-0.331271866425248,0.0130538787871073,0.128614340551315,-1.45830266345657,0.0646051814801538,0.932454613759106,-1.11509251960017,-0.0821720686014723,2018,-0.526290261937892,-0.00188283995555688,0.0334328568339156,-1.46484549287632,0.932454613759106,-0.281637023837156,-0.937363586870269,0.0104099681638459,0.110346547851738,0.0664880214357107,0.0951814837173998,0.00654282941974649,0,0.199464955235684,-0.177728932729901,0.00264391062326142,29
13011,1137920.4681776,1329520.54270662,-0.366838294792354,-0.32983509502465,0.0217242324660334,0.0783973160516952,-1.46479896456513,-0.0106858236019842,0.932454613759106,-1.1269914523163,0.0403846877610094,2019,-0.526290261937892,-0.00188283995555688,0.0334328568339156,-1.46484549287632,0.932454613759106,-0.281637023837156,-0.937363586870269,0.0104099681638459,0.159451967145538,-0.00880298364642735,0.0449644592177796,4.65283111916737e-05,0,0.322021711598166,-0.189627865446036,0.0113142643021875,30
13013,1123627.99348901,1286957.51846833,0.0101892933430193,0.0569611814274278,1.41461084057722,-1.23428018332211,-0.954050232132918,0.564167109649513,-1.07073370207522,-0.850051077293168,0.352353677932856,2015,0.0707604603493946,0.615028865527456,-1.07000485831867,-0.95996108227508,-1.06975239688119,0.632365889312573,-1.09751803308802,1.45018059632752,-0.0605711670063753,-0.050861755877943,-0.164275325003435,0.00591085014216164,-0.000981305194029058,-0.280012211379718,0.24746695579485,-0.0355697557503021,31
